644, QK3QQ, 234, 301010000, 1011021010
645, QKQQ5, 600, 301010000, 1011101004
646, QAJA9, 778, 301010000, 1012001208
647, QAQ8Q, 631, 301010000, 1012100710
648, QAQQ5, 522, 301010000, 1012101004
649, QAAA4, 407, 301010000, 1012121203
650, KJ8QK, 846, 301010000, 1100071011
651, KJK4A, 732, 301010000, 1100110312
652, K23KK, 485, 301010000, 1101021111
653, K43KK, 858, 301010000, 1103021111
654, K47JK, 185, 301010000, 1103060011
655, K4KJ3, 93, 301010000, 1103110002
656, K4A44, 787, 301010000, 1103120303
657, K55J7, 826, 301010000, 1104040006
658, K59KK, 178, 301010000, 1104081111
659, K8Q88, 653, 301010000, 1107100707
660, KTJT3, 262, 301010000, 1109000902
661, KT2J2, 659, 301010000, 1109010001
662, KK4K8, 818, 301010000, 1111031107
663, KK5K6, 154, 301010000, 1111041105
664, KK63K, 521, 301010000, 1111050211
665, KK72K, 662, 301010000, 1111060111
666, A4J77, 718, 301010000, 1203000606
667, A5755, 54, 301010000, 1204060404
668, A5Q55, 779, 301010000, 1204100404
669, A6686, 385, 301010000, 1205050705
670, A87AA, 648, 301010000, 1207061212
671, A88Q8, 722, 301010000, 1207071007
672, A8A6A, 186, 301010000, 1207120512
673, A9J8A, 334, 301010000, 1208000712
674, A9799, 708, 301010000, 1208060808
675, AK8JK, 11, 301010000, 1211070011
676, AK9JA, 17, 301010000, 1211080012
677, AA96A, 357, 301010000, 1212080512
678, JJ33J, 281, 302000000, 20200
679, J2T2T, 544, 302000000, 1090109
680, J3399, 616, 302000000, 2020808
681, J5995, 287, 302000000, 4080804
682, J7A7A, 971, 302000000, 6120612
683, J99TT, 814, 302000000, 8080909
684, JQ88Q, 677, 302000000, 10070710
685, JK2K2, 216, 302000000, 11011101
686, JKAAK, 170, 302000000, 11121211
687, JA2A2, 859, 302000000, 12011201
688, 2J288, 403, 302000000, 100010707
689, 22QQ2, 528, 302000000, 101101001
690, 23323, 36, 302000000, 102020102
691, 26262, 702, 302000000, 105010501
692, 27J27, 147, 302000000, 106000106
693, 28288, 689, 302000000, 107010707
694, 29292, 549, 302000000, 108010801
695, 2992J, 707, 302000000, 108080100
696, 2Q2QQ, 72, 302000000, 110011010
697, 2KK2K, 764, 302000000, 111110111
698, 33QJQ, 153, 302000000, 202100010
699, 33Q3Q, 740, 302000000, 202100210
700, 35335, 515, 302000000, 204020204
701, 38383, 211, 302000000, 207020702
702, 3TT3T, 894, 302000000, 209090209
703, 3KKK3, 699, 302000000, 211111102
704, 42J24, 697, 302000000, 301000103
705, 43J34, 745, 302000000, 302000203
706, 44242, 330, 302000000, 303010301
707, 44333, 96, 302000000, 303020202
708, 44433, 582, 302000000, 303030202
709, 44664, 974, 302000000, 303050503
710, 44848, 134, 302000000, 303070307
711, 44TTT, 760, 302000000, 303090909
712, 44QQJ, 795, 302000000, 303101000
713, 45455, 7, 302000000, 304030404
714, 47474, 258, 302000000, 306030603
715, 47477, 784, 302000000, 306030606
716, 477J4, 378, 302000000, 306060003
717, 4AJA4, 960, 302000000, 312001203
718, 5J533, 119, 302000000, 400040202
719, 54544, 844, 302000000, 403040303
720, 56566, 268, 302000000, 405040505
721, 57575, 891, 302000000, 406040604
722, 585J8, 180, 302000000, 407040007
723, 5Q5Q5, 972, 302000000, 410041004
724, 6J868, 691, 302000000, 500070507
725, 6446J, 207, 302000000, 503030500
726, 65J56, 991, 302000000, 504000405
727, 66JAA, 284, 302000000, 505001212
728, 66336, 746, 302000000, 505020205
729, 66677, 835, 302000000, 505050606
730, 66868, 329, 302000000, 505070507
731, 66Q6Q, 61, 302000000, 505100510
732, 66KK6, 29, 302000000, 505111105
733, 677J6, 925, 302000000, 506060005
734, 69969, 966, 302000000, 508080508
735, 6QQ6Q, 315, 302000000, 510100510
736, 6K6JK, 780, 302000000, 511050011
737, 6AAA6, 205, 302000000, 512121205
738, 7J788, 335, 302000000, 600060707
739, 77373, 267, 302000000, 606020602
740, 77557, 88, 302000000, 606040406
741, 777TT, 418, 302000000, 606060909
742, 777QQ, 652, 302000000, 606061010
743, 77KJK, 889, 302000000, 606110011
744, 78877, 316, 302000000, 607070606
745, 7TJ7T, 354, 302000000, 609000609
746, 7K7KK, 857, 302000000, 611061111
747, 8J833, 467, 302000000, 700070202
748, 8JAA8, 817, 302000000, 700121207
749, 82822, 710, 302000000, 701070101
750, 85588, 948, 302000000, 704040707
751, 889J9, 494, 302000000, 707080008
752, 88K8K, 260, 302000000, 707110711
753, 89898, 16, 302000000, 708070807
754, 89899, 733, 302000000, 708070808
755, 8T8T8, 272, 302000000, 709070907
756, 8AA88, 347, 302000000, 712120707
757, 9JJJ9, 500, 302000000, 800000008
758, 94949, 565, 302000000, 803080308
759, 99J77, 20, 302000000, 808000606
760, 99229, 624, 302000000, 808010108
761, 99333, 388, 302000000, 808020202
762, 99595, 700, 302000000, 808040804
763, 99T9T, 139, 302000000, 808090809
764, 9Q99Q, 620, 302000000, 810080810
765, 9Q9QJ, 668, 302000000, 810081000
766, 9QQQ9, 22, 302000000, 810101008
767, 9KJK9, 617, 302000000, 811001108
768, 9K99K, 993, 302000000, 811080811
769, TJQTQ, 435, 302000000, 900100910
770, T3T33, 492, 302000000, 902090202
771, T5TT5, 829, 302000000, 904090904
772, T6T66, 300, 302000000, 905090505
773, T88JT, 244, 302000000, 907070009
774, TT22T, 240, 302000000, 909010109
775, TT44J, 757, 302000000, 909030300
776, TT555, 683, 302000000, 909040404
777, TTT77, 594, 302000000, 909090606
778, TTKJK, 164, 302000000, 909110011
779, TTKKK, 736, 302000000, 909111111
780, TAATT, 210, 302000000, 912120909
781, Q3Q3Q, 724, 302000000, 1002100210
782, Q4Q44, 380, 302000000, 1003100303
783, Q6QJ6, 373, 302000000, 1005100005
784, Q88Q8, 402, 302000000, 1007071007
785, QQQTT, 524, 302000000, 1010100909
786, QKKQK, 630, 302000000, 1011111011
787, QAAQA, 310, 302000000, 1012121012
788, K222K, 557, 302000000, 1101010111
789, K4K4K, 191, 302000000, 1103110311
790, K5JK5, 490, 302000000, 1104001104
791, K6K6K, 475, 302000000, 1105110511
792, K9K9K, 581, 302000000, 1108110811
793, KQQQK, 807, 302000000, 1110101011
794, KKJ33, 593, 302000000, 1111000202
795, KKK88, 337, 302000000, 1111110707
796, AJQQA, 393, 302000000, 1200101012
797, A222A, 390, 302000000, 1201010112
798, A2A2A, 551, 302000000, 1201120112
799, A4AA4, 313, 302000000, 1203121203
800, A6A66, 43, 302000000, 1205120505
801, A9A9A, 511, 302000000, 1208120812
802, AQQAQ, 71, 302000000, 1210101210
803, AATTA, 409, 302000000, 1212090912
804, AAA33, 321, 302000000, 1212120202
805, JJ7K7, 249, 401000000, 61106
806, JJ838, 290, 401000000, 70207
807, JJ922, 237, 401000000, 80101
808, JJTAT, 879, 401000000, 91209
809, JJK9K, 574, 401000000, 110811
810, J22TJ, 874, 401000000, 1010900
811, J2777, 800, 401000000, 1060606
812, J5455, 141, 401000000, 4030404
813, J5552, 239, 401000000, 4040401
814, J5575, 220, 401000000, 4040604
815, J776J, 121, 401000000, 6060500
816, J7775, 299, 401000000, 6060604
817, J8JJJ, 271, 401000000, 7000000
818, J8388, 952, 401000000, 7020707
819, J88KJ, 465, 401000000, 7071100
820, J8TJ8, 332, 401000000, 7090007
821, J9TJT, 592, 401000000, 8090009
822, JTJT3, 709, 401000000, 9000902
823, JTT8T, 34, 401000000, 9090709
824, JTTT5, 845, 401000000, 9090904
825, JQJ55, 793, 401000000, 10000404
826, JQJQ3, 979, 401000000, 10001002
827, JKKK8, 641, 401000000, 11111107
828, JKKKQ, 654, 401000000, 11111110
829, 222JK, 443, 401000000, 101010011
830, 22223, 198, 401000000, 101010102
831, 22282, 833, 401000000, 101010701
832, 22522, 165, 401000000, 101040101
833, 2Q22J, 391, 401000000, 110010100
834, 3JJ36, 437, 401000000, 200000205
835, 3J393, 458, 401000000, 200020802
836, 3J3T3, 561, 401000000, 200020902
837, 33323, 215, 401000000, 202020102
838, 33338, 915, 401000000, 202020207
839, 33363, 841, 401000000, 202020502
840, 33373, 82, 401000000, 202020602
841, 333QJ, 23, 401000000, 202021000
842, 33T33, 486, 401000000, 202090202
843, 33K33, 406, 401000000, 202110202
844, 343J3, 531, 401000000, 203020002
845, 35333, 189, 401000000, 204020202
846, 37777, 182, 401000000, 206060606
847, 3TTTT, 136, 401000000, 209090909
848, 3Q333, 871, 401000000, 210020202
849, 3KJ33, 603, 401000000, 211000202
850, 3AAAA, 945, 401000000, 212121212
851, 44J34, 809, 401000000, 303000203
852, 44J6J, 610, 401000000, 303000500
853, 44244, 144, 401000000, 303010303
854, 44434, 399, 401000000, 303030203
855, 44448, 464, 401000000, 303030307
856, 4444K, 726, 401000000, 303030311
857, 44454, 647, 401000000, 303030403
858, 44644, 278, 401000000, 303050303
859, 49J44, 741, 401000000, 308000303
860, 49444, 339, 401000000, 308030303
861, 4T444, 320, 401000000, 309030303
862, 4Q444, 362, 401000000, 310030303
863, 4QQQQ, 172, 401000000, 310101010
864, 4A444, 830, 401000000, 312030303
865, 5J595, 138, 401000000, 400040804
866, 55J53, 256, 401000000, 404000402
867, 55J6J, 669, 401000000, 404000500
868, 55JQ5, 230, 401000000, 404001004
869, 55355, 936, 401000000, 404020404
870, 55525, 112, 401000000, 404040104
871, 55557, 118, 401000000, 404040406
872, 5555K, 869, 401000000, 404040411
873, 555AJ, 865, 401000000, 404041200
874, 55T55, 242, 401000000, 404090404
875, 55A55, 901, 401000000, 404120404
876, 56666, 383, 401000000, 405050505
877, 5TTTT, 876, 401000000, 409090909
878, 5Q555, 235, 401000000, 410040404
879, 5KJ55, 563, 401000000, 411000404
880, 6J466, 444, 401000000, 500030505
881, 6J66A, 731, 401000000, 500050512
882, 6J6T6, 999, 401000000, 500050905
883, 622J2, 649, 401000000, 501010001
884, 62222, 882, 401000000, 501010101
885, 655J5, 596, 401000000, 504040004
886, 66J69, 831, 401000000, 505000508
887, 66J76, 658, 401000000, 505000605
888, 6626J, 801, 401000000, 505010500
889, 66626, 884, 401000000, 505050105
890, 66676, 306, 401000000, 505050605
891, 6668J, 106, 401000000, 505050700
892, 66686, 663, 401000000, 505050705
893, 6Q666, 87, 401000000, 510050505
894, 6K6J6, 66, 401000000, 511050005
895, 72777, 193, 401000000, 601060606
896, 77J79, 425, 401000000, 606000608
897, 777JK, 67, 401000000, 606060011
898, 77767, 352, 401000000, 606060506
899, 77775, 58, 401000000, 606060604
900, 77797, 389, 401000000, 606060806
901, 77K77, 770, 401000000, 606110606
902, 787JJ, 739, 401000000, 607060000
903, 78777, 349, 401000000, 607060606
904, 7QQQQ, 365, 401000000, 610101010
905, 822J2, 546, 401000000, 701010001
906, 84888, 997, 401000000, 703070707
907, 85555, 51, 401000000, 704040404
908, 88J8K, 104, 401000000, 707000711
909, 88388, 63, 401000000, 707020707
910, 8885J, 591, 401000000, 707070400
911, 88886, 360, 401000000, 707070705
912, 88887, 970, 401000000, 707070706
913, 8888Q, 143, 401000000, 707070710
914, 8QQQJ, 679, 401000000, 710101000
915, 8K888, 445, 401000000, 711070707
916, 9J699, 949, 401000000, 800050808
917, 9J949, 908, 401000000, 800080308
918, 9JT99, 461, 401000000, 800090808
919, 92222, 452, 401000000, 801010101
920, 94999, 8, 401000000, 803080808
921, 96666, 734, 401000000, 805050505
922, 99J79, 834, 401000000, 808000608
923, 995J9, 608, 401000000, 808040008
924, 99969, 401, 401000000, 808080508
925, 99995, 432, 401000000, 808080804
926, 99997, 851, 401000000, 808080806
927, 999K9, 981, 401000000, 808081108
928, 99T99, 735, 401000000, 808090808
929, 99Q99, 117, 401000000, 808100808
930, TJ777, 123, 401000000, 900060606
931, T2222, 781, 401000000, 901010101
932, T4TTT, 86, 401000000, 903090909
933, T6JTT, 716, 401000000, 905000909
934, T6TTT, 304, 401000000, 905090909
935, T8JTJ, 159, 401000000, 907000900
936, T88J8, 516, 401000000, 907070007
937, T9TTT, 916, 401000000, 908090909
938, TTJAT, 57, 401000000, 909001209
939, TTTT2, 13, 401000000, 909090901
940, TKTTT, 526, 401000000, 911090909
941, TKKJK, 343, 401000000, 911110011
942, QJQAJ, 572, 401000000, 1000101200
943, Q2JQJ, 496, 401000000, 1001001000
944, Q4JQQ, 805, 401000000, 1003001010
945, Q9QQQ, 742, 401000000, 1008101010
946, QTTTT, 456, 401000000, 1009090909
947, QQ2QQ, 638, 401000000, 1010011010
948, QQ4JJ, 519, 401000000, 1010030000
949, QQ5QQ, 103, 401000000, 1010041010
950, QQ8QQ, 622, 401000000, 1010071010
951, QQQTQ, 755, 401000000, 1010100910
952, QQQQ3, 225, 401000000, 1010101002
953, QQQAQ, 472, 401000000, 1010101210
954, QAAAA, 873, 401000000, 1012121212
955, K2222, 59, 401000000, 1101010101
956, K5KKK, 243, 401000000, 1104111111
957, K9KKK, 713, 401000000, 1108111111
958, KQJJK, 743, 401000000, 1110000011
959, KQQQQ, 804, 401000000, 1110101010
960, KKK2K, 902, 401000000, 1111110111
961, KKKK6, 797, 401000000, 1111111105
962, KKKKA, 110, 401000000, 1111111112
963, AJJA3, 850, 401000000, 1200001202
964, AJ333, 105, 401000000, 1200020202
965, AJQQQ, 291, 401000000, 1200101010
966, A6666, 482, 401000000, 1205050505
967, ATTTT, 491, 401000000, 1209090909
968, AKKKJ, 786, 401000000, 1211111100
969, AAJ4A, 812, 401000000, 1212000312
970, AAJ5A, 988, 401000000, 1212000412
971, AA9AA, 124, 401000000, 1212081212
972, AATJA, 477, 401000000, 1212090012
973, AATAA, 3, 401000000, 1212091212
974, AAA7A, 540, 401000000, 1212120612
975, AAAA4, 276, 401000000, 1212121203
976, JJJJJ, 145, 500000000, 0
977, JJ444, 597, 500000000, 30303
978, JJ888, 614, 500000000, 70707
979, J3J33, 634, 500000000, 2000202
980, J6J66, 886, 500000000, 5000505
981, J9999, 995, 500000000, 8080808
982, JTTJT, 18, 500000000, 9090009
983, JTTTT, 116, 500000000, 9090909
984, JKKJK, 359, 500000000, 11110011
985, JKKKK, 50, 500000000, 11111111
986, 2J2J2, 355, 500000000, 100010001
987, 22J22, 618, 500000000, 101000101
988, 33J33, 896, 500000000, 202000202
989, 444J4, 752, 500000000, 303030003
990, 5J5J5, 99, 500000000, 400040004
991, 55J55, 840, 500000000, 404000404
992, 66J66, 725, 500000000, 505000505
993, 7JJ77, 729, 500000000, 600000606
994, 7777J, 860, 500000000, 606060600
995, 88J88, 738, 500000000, 707000707
996, 9JJ99, 823, 500000000, 800000808
997, QJQJQ, 761, 500000000, 1000100010
998, QQJQQ, 231, 500000000, 1010001010
999, AJAJA, 861, 500000000, 1200120012
1000, AAJAA, 317, 500000000, 1212001212
